name,playcount,listeners,mbid,url,streamable,tags
88GLAM,4425492,207813,,https://www.last.fm/music/88GLAM,0,"Hip-Hop, rap, hip hop"
Casper,14292819,207659,fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c,https://www.last.fm/music/Casper,0,"seen live, rap, Deutschrap"
Bo En,3661312,207648,ca6cf12d-ed80-4b57-954b-df81715ca8de,https://www.last.fm/music/Bo+En,0,"electronic, experimental, pop"
Billy Woods,11531347,207610,f30fea51-fa9c-4067-bc49-fc43236e89ba,https://www.last.fm/music/Billy+Woods,0,"Hip-Hop, rap, hip hop"
Brad stank,1984360,207599,,https://www.last.fm/music/Brad+stank,0,"Lo-Fi, dream pop, indie pop"
Jovem Dionisio,5128601,207530,,https://www.last.fm/music/Jovem+Dionisio,0,"bedroom pop, rock, indie rock"
Airiel,3165045,207429,a6bf1276-9150-40fc-a94e-6b14f377fe3d,https://www.last.fm/music/Airiel,0,"shoegaze, dream pop, indie"
Nat King Cole Trio,1036061,207345,7739b88f-8d40-4af5-b4d4-5e5e53755fd5,https://www.last.fm/music/Nat+King+Cole+Trio,0,"jazz, swing, blues"
Kelly Lee Owens,4213366,206904,,https://www.last.fm/music/Kelly+Lee+Owens,0,"electronic, ambient pop, art pop"
Hop Along,6671356,206834,91640d9b-b077-4271-9fb7-84f3ea543f24,https://www.last.fm/music/Hop+Along,0,"indie, seen live, indie rock"
Sofia Mills,1578760,206820,,https://www.last.fm/music/Sofia+Mills,0,"indie, alternative, Lo-Fi"
Jon B.,1377557,206697,,https://www.last.fm/music/Jon+B.,0,"rnb, soul, jon b"
Lala Lala,2327378,206695,,https://www.last.fm/music/Lala+Lala,0,"indie, Lo-Fi, dream pop"
Jitwam,1476611,206674,a4dece6b-7a20-45e0-b7c3-9eb395104bf7,https://www.last.fm/music/Jitwam,0,"electronic, House, Hip-Hop"
Cosculluela,2028254,206605,2deb0058-8571-4f57-8470-1e63cdc9ef98,https://www.last.fm/music/Cosculluela,0,"Reggaeton, cosculluela, Hip-Hop"
Rayana Jay,1343602,206483,,https://www.last.fm/music/Rayana+Jay,0,"rnb, soul, USA"
K-391,2810816,206440,95c7dae9-682a-4e00-b707-1fa24a924ffe,https://www.last.fm/music/K-391,0,"electro house, House, electronic"
Avatar,7769225,206314,f7d09af6-1042-473b-9ca1-b5bbdc2e17f8,https://www.last.fm/music/Avatar,0,"Melodic Death Metal, seen live, death metal"
sam kim,4036842,206304,,https://www.last.fm/music/sam+kim,0,"Korean, Ballad, folk"
Kito,1614872,206262,b4abf9c3-bb78-4a94-a2f7-aa270836b31c,https://www.last.fm/music/Kito,0,"dubstep, downtempo, minimal wave"
Gabriel O Pensador,3639803,206219,6f55e7e2-df3e-497e-84e6-0fb03ea824ff,https://www.last.fm/music/Gabriel+O+Pensador,0,"rap, brazilian, Hip-Hop"
Joey Purp,2563886,206118,,https://www.last.fm/music/Joey+Purp,0,"rap, Hip-Hop, chicago"
Navy Blue,4358562,206086,c6809ef1-b9ee-48de-a175-e05816f880a3,https://www.last.fm/music/Navy+Blue,0,"rap, Hip-Hop, jazz rap"
D.O.D,2093650,206049,62141b8b-a802-4736-913e-c29f74d9ef5c,https://www.last.fm/music/D.O.D,0,"electro, House, electro house"
Reaper,2924691,206006,fe67fca6-f6b0-47b4-a4ac-c96e409b29f4,https://www.last.fm/music/Reaper,0,"ebm, industrial, dark electro"
Idris Muhammad,1475159,205962,318c02c2-d766-4843-9035-e186531fc98c,https://www.last.fm/music/Idris+Muhammad,0,"jazz, funk, Fusion"
Ahmad Jamal Trio,1953704,205917,cf816800-4e0e-4d80-9cca-50a725e93787,https://www.last.fm/music/Ahmad+Jamal+Trio,0,"jazz, jazz piano, piano"
Johnny Hodges,1090422,205864,881d33d8-e86f-42e8-b571-dbde156f6907,https://www.last.fm/music/Johnny+Hodges,0,"jazz, saxophone, swing"
Ayo & Teo,1572506,205823,,https://www.last.fm/music/Ayo+&+Teo,0,"Hip-Hop, american, novelty rap"
Southside,1805720,205692,2564e738-a106-46bd-bf8c-4c9c1250a533,https://www.last.fm/music/Southside,0,"Hip-Hop, rap, hip hop"
Marconi Union,4683567,205582,3f9b5837-ed1c-413e-bfef-ca4f892dcc59,https://www.last.fm/music/Marconi+Union,0,"ambient, downtempo, post-rock"
Dreamer Boy,2128136,205519,,https://www.last.fm/music/Dreamer+Boy,0,"indie, indie pop, USA"
Yukika,8775862,205434,,https://www.last.fm/music/Yukika,0,"city pop, k-pop, pop"
After the Burial,8760462,205314,6dd9b71e-2e2f-4a66-bfce-5e820589b390,https://www.last.fm/music/After+the+Burial,0,"metalcore, deathcore, Progressive Metalcore"
Quinn,9026336,205300,4d11ae9c-f08e-4d71-93de-ad8bc391fafb,https://www.last.fm/music/Quinn,0,"new age, chillout, pop"
物語シリーズ,5859522,205151,,https://www.last.fm/music/%E7%89%A9%E8%AA%9E%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA,0,"j-pop, Soundtrack, japanese"
Cluster,2573869,205145,c439487d-5a02-4b9c-9b9a-6b235b059492,https://www.last.fm/music/Cluster,0,"krautrock, electronic, ambient"
Sam Wills,1824731,205137,,https://www.last.fm/music/Sam+Wills,0,"soul, UK, electronic"
Alice Longyu Gao,3477830,205066,,https://www.last.fm/music/Alice+Longyu+Gao,0,"hyperpop, electronic, bubblegum bass"
Alexis y Fido,1678452,205056,37e20412-fd3b-43b2-9fd7-313cb92673ee,https://www.last.fm/music/Alexis+y+Fido,0,"Reggaeton, latin, spanish"
Plumtree,2293550,205000,e68e96fa-e50d-4e0e-83bc-086bdef68634,https://www.last.fm/music/Plumtree,0,"indie, indie pop, Canadian"
Bully,2780004,204950,82f92c55-753e-45f2-be9d-2c2dcd76fab1,https://www.last.fm/music/Bully,0,"seen live, Grunge, alternative rock"
Raimu,2347589,204739,,https://www.last.fm/music/Raimu,0,"Lo-Fi, Hip-Hop, electronic"
Illuminati Hotties,3384878,204722,,https://www.last.fm/music/Illuminati+Hotties,0,"indie rock, power pop, indie pop"
GAMPER & DADONI,1726339,204710,,https://www.last.fm/music/GAMPER+&+DADONI,0,"House, germany, deep house"
Room 5,1123528,204637,ca2b5bce-01cb-4847-bea6-52a9fee31033,https://www.last.fm/music/Room+5,0,"House, dance, electronic"
Adam Hicks,1726053,204617,75a84444-1a91-44df-bc34-e41bd3da56ac,https://www.last.fm/music/Adam+Hicks,0,"pop, rap, electronic"
ssgkobe,6544453,204589,,https://www.last.fm/music/ssgkobe,0,"rapist, Sex Offender, rap"
Banda do Mar,4552168,204444,51f8de5b-2e13-48ef-b6b9-0c5a1cf07262,https://www.last.fm/music/Banda+do+Mar,0,"brazilian, indie, mpb"
Los Tres,5593526,204365,0bca46d2-184f-41d0-9abe-37c99d3c023f,https://www.last.fm/music/Los+Tres,0,"rock chileno, rock, chile"
Kino,7351821,204171,7f4d4de9-d0c6-4207-aa12-9844876c2f0d,https://www.last.fm/music/Kino,0,"Progressive rock, russian rock, russian"
The Fleetwoods,1462374,204159,4cda00d8-55d3-42cd-b5e3-5e1934406eaa,https://www.last.fm/music/The+Fleetwoods,0,"oldies, pop, 60s"
18 Carat Affair,3447390,204136,13798b1d-009e-4122-9925-408e75512065,https://www.last.fm/music/18+Carat+Affair,0,"chillwave, vaporwave, hypnagogic pop"
Lola Marsh,2255694,204097,,https://www.last.fm/music/Lola+Marsh,0,"seen live, indie, folk"
Natalie Taylor,1418924,203920,6873cd0d-2c7b-4d2f-b6fc-9becbcb7dda4,https://www.last.fm/music/Natalie+Taylor,0,"pop, indie, singer-songwriter"
Metrik,3697559,203789,2744b622-aaaf-467a-8641-d0deffbe43ac,https://www.last.fm/music/Metrik,0,"Drum and bass, liquid funk, neurofunk"
BUMP OF CHICKEN,11782712,203718,0f718079-e5ea-4cfb-b512-b2d04da66901,https://www.last.fm/music/BUMP+OF+CHICKEN,0,"J-rock, japanese, rock"
Black Pistol Fire,3085331,203528,43ca08d8-646c-4745-880f-44807656c105,https://www.last.fm/music/Black+Pistol+Fire,0,"blues rock, Garage Rock, Southern Rock"
Triathalon,2196009,203527,20c8e21c-a8b9-4ac1-bef8-0ddcd9f4691a,https://www.last.fm/music/Triathalon,0,"surf rock, Lo-Fi, seen live"
Kitty,3101465,203501,8eeed89b-a5e6-47c4-a0fd-49707b1d0c1b,https://www.last.fm/music/Kitty,0,"rap, cloud rap, Hip-Hop"
Open Mike Eagle,5633402,203405,4508a423-daaa-4d43-a839-aa1a9be88a9c,https://www.last.fm/music/Open+Mike+Eagle,0,"Hip-Hop, underground hip-hop, rap"
Emile Mosseri,3801880,203400,,https://www.last.fm/music/Emile+Mosseri,0,"Soundtrack, ambient, new age"
Maejor,1568594,203277,,https://www.last.fm/music/Maejor,0,"rnb, american, detroit"
MALL GRAB,3738358,203134,,https://www.last.fm/music/MALL+GRAB,0,"House, techno, deep house"
Cmten,2449488,203114,,https://www.last.fm/music/Cmten,0,"hyperpop, bubblegum bass, electronic"
Squid,5638545,202941,a8fbe03b-a8b0-44cf-92aa-f29d5f70768e,https://www.last.fm/music/Squid,0,"post-punk, Crank wave, krautrock"
Cat Burns,1873836,202928,,https://www.last.fm/music/Cat+Burns,0,"rnb, british, rap"
Lil Eazzyy,2473545,202922,,https://www.last.fm/music/Lil+Eazzyy,0,"Hip-Hop, rap, american"
Stefflon Don,1820132,202704,,https://www.last.fm/music/Stefflon+Don,0,"Hip-Hop, dancehall, british"
Gloria Trevi,3288755,202614,f5b33d1b-e8bc-444e-bc5c-490473aa0f50,https://www.last.fm/music/Gloria+Trevi,0,"pop, mexican, latin"
Amies,1985866,202580,,https://www.last.fm/music/Amies,0,"Lo-Fi, chill, electronic"
The Devil Makes Three,4165800,202507,66e5bc0f-7cc6-4e44-937b-4a92466f3c37,https://www.last.fm/music/The+Devil+Makes+Three,0,"bluegrass, folk, americana"
Detonautas Roque Clube,4976571,202490,4f4366cc-f0e0-4106-a56a-f52f055e49cb,https://www.last.fm/music/Detonautas+Roque+Clube,0,"rock, brazilian, pop rock"
LoFi Waiter,3037265,202449,,https://www.last.fm/music/LoFi+Waiter,0,"electronic, chill, Lo-Fi"
Emma Stone,2231319,202417,,https://www.last.fm/music/Emma+Stone,0,"female vocalists, Soundtrack, pop"
Nautilus Pompilius,10268749,202389,247efe0f-80f1-477c-a4a0-b5cb1b8c832e,https://www.last.fm/music/Nautilus+Pompilius,0,"russian rock, rock, russian"
Wild Rivers,2479202,202250,,https://www.last.fm/music/Wild+Rivers,0,"seen live, folk, indie folk"
Monsieur Periné,2684718,202230,644c9096-41be-4d89-87b6-deceabf08930,https://www.last.fm/music/Monsieur+Perin%C3%A9,0,"jazz, Colombia, swing"
Fleece,1692994,202222,5f9fde3e-bd9a-4bcc-8b51-061745b1b4e9,https://www.last.fm/music/Fleece,0,"psychedelic, indie, punk"
Hugel,1677665,202210,,https://www.last.fm/music/Hugel,0,"Hip-Hop, finnish, rap"
Sxmpra,3396614,202156,,https://www.last.fm/music/Sxmpra,0,"phonk, rap, New Zealand"
Haruomi Hosono,2509965,202070,078be324-de92-4c72-9371-65bdcf324154,https://www.last.fm/music/Haruomi+Hosono,0,"japanese, electronic, ambient"
Egg,2749517,202003,43a5974d-6b79-49d1-a3ac-d79b7b1ca2bc,https://www.last.fm/music/Egg,0,"Progressive rock, Canterbury Scene, Canterbury"
Bersuit Vergarabat,4039956,201987,e90428f4-29ef-47b4-a081-75e415f51037,https://www.last.fm/music/Bersuit+Vergarabat,0,"Rock Argentino, rock, argentina"
Junny,5330136,201937,f8ab06ce-4056-4df2-9de7-28f099857cea,https://www.last.fm/music/Junny,0,"Korean, k-rnb, Hip-Hop"
Igorrr,7539823,201699,aec46991-e896-4c1f-80cc-aed97b0cdc73,https://www.last.fm/music/Igorrr,0,"breakcore, experimental, electronic"
Zé Ramalho,4892680,201590,5e2c3b33-b734-41ba-ac71-2148338840f6,https://www.last.fm/music/Z%C3%A9+Ramalho,0,"mpb, brazilian, folk"
"Oh, the Joy.",1966932,201585,,"https://www.last.fm/music/Oh,+the+Joy.",0,"instrumental, ambient, calm"
Zé Neto & Cristiano,7888580,201584,,https://www.last.fm/music/Z%C3%A9+Neto+&+Cristiano,0,"sertanejo, Sertanejo Universitario, brazil"
LIZ,2838787,201568,ffc1faa5-387c-4ad7-81f2-f64aa1ba64e9,https://www.last.fm/music/LIZ,0,"pop, visual kei, J-rock"
Jason Weaver,901255,201561,013a28b2-22d9-4782-b98a-7db9f3693574,https://www.last.fm/music/Jason+Weaver,0,"Soundtrack, Disney, american"
SHADXWBXRN,3188984,201520,,https://www.last.fm/music/SHADXWBXRN,0,"phonk, electronic, Russia"
Abhi The Nomad,2879184,201439,,https://www.last.fm/music/Abhi+The+Nomad,0,"Hip-Hop, hip hop, alternative"
Run River North,1652236,201424,8d692501-8d12-48e8-977a-c49266b7aba3,https://www.last.fm/music/Run+River+North,0,"indie, folk, indie rock"
Mc Delux,2421991,201371,,https://www.last.fm/music/Mc+Delux,0,"funk, brazil, brazilian"
Crooked Colours,2301945,201361,,https://www.last.fm/music/Crooked+Colours,0,"electronic, indie, australian"
T-ARA,11159936,201334,4103d05e-da2a-4744-81ae-f8dc3e81728c,https://www.last.fm/music/T-ARA,0,"k-pop, Korean, Kpop"
Ben Böhmer,3575979,201318,,https://www.last.fm/music/Ben+B%C3%B6hmer,0,"House, deep house, electronic"
L.Dre,2068411,201290,,https://www.last.fm/music/L.Dre,0,"Hip-Hop, chill, instrumental"
The Lemon Twigs,3406292,201249,,https://www.last.fm/music/The+Lemon+Twigs,0,"power pop, seen live, rock"
SLCHLD,4969124,201248,,https://www.last.fm/music/SLCHLD,0,"rnb, chill, soul"
Cryptopsy,7333201,201215,756af95c-8793-4546-a93f-f3581b5b1c8d,https://www.last.fm/music/Cryptopsy,0,"death metal, Technical Death Metal, Brutal Death Metal"
FAOUZIA,4083270,201190,,https://www.last.fm/music/FAOUZIA,0,"pop, female vocalists, Canadian"
ICYTWAT,5258325,201183,,https://www.last.fm/music/ICYTWAT,0,"trap, cloud rap, ambient"
The Secret Sisters,1572144,201050,7389422f-074f-45ff-a9b8-5790d3c84c08,https://www.last.fm/music/The+Secret+Sisters,0,"country, folk, seen live"
Queen Naija,2188533,201029,,https://www.last.fm/music/Queen+Naija,0,"Hip-Hop, rnb, soul"
Ansel Elgort,2036346,200972,,https://www.last.fm/music/Ansel+Elgort,0,"pop, dance, EDM"
Joan Sebastian,2928550,200872,87c18952-956e-46bf-a4b9-8c13f5a4e3fa,https://www.last.fm/music/Joan+Sebastian,0,"Joan Sebastian, ranchera, mexico"
Girl's Day,7252570,200711,7284b092-eb9d-41fc-9b16-77abe96b1952,https://www.last.fm/music/Girl%27s+Day,0,"k-pop, Korean, female vocalists"
Foxing,6777286,200704,b990fb27-aeed-4058-ad69-c5a4ae76f750,https://www.last.fm/music/Foxing,0,"emo, math rock, post-rock"
Reol,9501627,200685,,https://www.last.fm/music/Reol,0,"j-pop, japanese, electropop"
Solar,4664102,200533,d69960c0-6410-499d-99ed-a76ba555ab81,https://www.last.fm/music/Solar,0,"Power metal, rock chileno, Female fronted metal"
Péricles,4084367,200441,,https://www.last.fm/music/P%C3%A9ricles,0,"samba, Pagode, brazilian"
The Red Army Choir,3797556,200302,9918a46a-d0a3-4444-9044-3f7286883d68,https://www.last.fm/music/The+Red+Army+Choir,0,"russian, choir, Classical"
Southstar,2831800,200251,,https://www.last.fm/music/Southstar,0,"techno, lo-fi house, electronic"
TroyBoi,2079137,200228,1f04b3bf-61cb-4dbd-a35d-139fc0c76f2e,https://www.last.fm/music/TroyBoi,0,"trap, electronic, experimental"
The Chain Gang of 1974,2501249,200196,78d59e07-6bf6-470c-8a9d-ac5be6f2ca00,https://www.last.fm/music/The+Chain+Gang+of+1974,0,"electronic, indie, seen live"
WESTSIDE BOOGIE,3624218,200141,,https://www.last.fm/music/WESTSIDE+BOOGIE,0,"rap, Hip-Hop, west coast"
Girlfriends,3541763,200139,b18499c5-32b2-45cf-8bf3-4075dea497b5,https://www.last.fm/music/Girlfriends,0,"math rock, experimental, indie"
Pilot,1285895,200085,f205dc2f-2a6a-490d-bacb-bb0ad25796f4,https://www.last.fm/music/Pilot,0,"rock, classic rock, 70s"
Invadable Harmony,1492597,200013,,https://www.last.fm/music/Invadable+Harmony,0,"Soundtrack, orchestral, Classical"
Destin Conrad,2781055,199993,,https://www.last.fm/music/Destin+Conrad,0,"rnb, seen live, indie"
Michael Seyer,2423051,199951,,https://www.last.fm/music/Michael+Seyer,0,"pop, indie, vocal"
Wardruna,12766231,199887,91136bf7-3b12-4ae5-b93b-eddb9e561dfb,https://www.last.fm/music/Wardruna,0,"folk, neofolk, ambient"
PJ Morton,1883001,199885,d0bb100a-c0d6-4ef7-bde2-cc5095a31d24,https://www.last.fm/music/PJ+Morton,0,"rnb, Neo Soul, soul"
FRAD,2016074,199869,,https://www.last.fm/music/FRAD,0,"jazz, instrumental, New Zealand"
Hatchie,4125536,199725,,https://www.last.fm/music/Hatchie,0,"dream pop, seen live, indie pop"
Limbo,2587756,199701,fce5f1ff-a0a0-4f6e-9ad3-310babbe8a96,https://www.last.fm/music/Limbo,0,"darkwave, grindcore, ebm"
Mike Candys,2103012,199636,d22704f3-dcf9-4318-b6bb-9eedf565aafa,https://www.last.fm/music/Mike+Candys,0,"House, electro house, electronic"
Tender,3261365,199498,accda0bd-8107-4577-9146-2352654a51e1,https://www.last.fm/music/Tender,0,"electronic, chillout, indie"
Mind’s Eye,1769545,199468,,https://www.last.fm/music/Mind%E2%80%99s+Eye,0,"indie, USA, Lo-Fi"
Riot,3893587,199442,ca04e657-2ffc-4949-9150-cb43d9f231e2,https://www.last.fm/music/Riot,0,"heavy metal, speed metal, Power metal"
Ag Club,3403275,199426,,https://www.last.fm/music/Ag+Club,0,"rap, Hip-Hop, hip hop"
Beth Carvalho,2607121,199353,02809fda-8319-4628-b165-a51213bf30ac,https://www.last.fm/music/Beth+Carvalho,0,"samba, mpb, brasil"
Ella Jane,2219572,199349,,https://www.last.fm/music/Ella+Jane,0,"indie pop, pop, female vocalists"
Stick Figure,3852155,199216,0c124600-18da-4087-be0d-d7fb6a2526c6,https://www.last.fm/music/Stick+Figure,0,"reggae, dub, Reggae Rock"
CRAIG XEN,2553777,199215,,https://www.last.fm/music/CRAIG+XEN,0,"Hip-Hop, rap, Members only"
Team Astro,1783072,199172,,https://www.last.fm/music/Team+Astro,0,"chillout, electronic, Lo-Fi"
Matilda Mann,1963361,199156,,https://www.last.fm/music/Matilda+Mann,0,"folk, acoustic, british"
Los Tigres Del Norte,3371320,199088,75cdc7ad-63b6-48b3-8de2-617d08a9ddf8,https://www.last.fm/music/Los+Tigres+Del+Norte,0,"mexico, corridos, norteño"
Le Castle Vania,2419529,199059,c21a699a-c7ae-4fec-8490-48c1eaee06e4,https://www.last.fm/music/Le+Castle+Vania,0,"electro, electronic, disco punk"
Healy,2235508,199051,,https://www.last.fm/music/Healy,0,"Hip-Hop, rap, indie"
XaneMusic,2069683,199044,,https://www.last.fm/music/XaneMusic,0,
Julie Byrne,2557770,199041,4266bddb-2a59-445c-9b90-29f84dfffff6,https://www.last.fm/music/Julie+Byrne,0,"folk, singer-songwriter, indie folk"
Los Abuelos de la Nada,2463915,199028,4a8caef2-56e4-4358-a66a-f2346bd7dfa5,https://www.last.fm/music/Los+Abuelos+de+la+Nada,0,"Rock Argentino, rock, argentina"
Nic d,4027336,198998,,https://www.last.fm/music/Nic+d,0,"pop, rap, rnb"
Besomorph,3365100,198990,,https://www.last.fm/music/Besomorph,0,"electronic, german, singer-songwriter"
Maxine Nightingale,1099905,198462,0d8da158-389d-4b58-a62e-a6b5870fc3a4,https://www.last.fm/music/Maxine+Nightingale,0,"Disco, 70s, soul"
Blanco White,1974706,198458,,https://www.last.fm/music/Blanco+White,0,"folk, british, folk rock"
Krynoze,2042318,198421,,https://www.last.fm/music/Krynoze,0,"electronic, lo-fi hip hop, chillout"
AK,2938233,198383,f8744ce3-8fa1-4b47-b606-765a44c6408e,https://www.last.fm/music/AK,0,"House, chillout, rap"
Hot Mulligan,14220030,198361,,https://www.last.fm/music/Hot+Mulligan,0,"pop punk, emo, midwest emo"
$ilkMoney,2339251,198352,,https://www.last.fm/music/$ilkMoney,0,"rap, Hip-Hop, hip hop"
Omori,16718556,198269,,https://www.last.fm/music/Omori,0,"bulgarian, ambient, video game music"
Morat,11066397,198197,,https://www.last.fm/music/Morat,0,"folk pop, pop, amazing"
Midland,3052906,198191,35fddf9e-01f6-49af-8d03-b841dda89995,https://www.last.fm/music/Midland,0,"deep house, House, electronic"
Blu Detiger,1659652,198153,,https://www.last.fm/music/Blu+Detiger,0,"indie pop, pop, dance"
hyukoh,4881485,198074,,https://www.last.fm/music/hyukoh,0,"Korean, indie, rock"
TWO LANES,1726809,198067,,https://www.last.fm/music/TWO+LANES,0,"Lo-Fi, electronic, piano"
Leikeli47,2372075,197964,da8a2bf4-8298-4da4-b5ff-ad5adb856037,https://www.last.fm/music/Leikeli47,0,"rap, Hip-Hop, hip hop"
Carlos Baute,1676072,197864,bbad030f-bf55-4fc2-a643-248708e72f22,https://www.last.fm/music/Carlos+Baute,0,"latin, Pop Latino, venezuelan"
Molina,1547690,197851,,https://www.last.fm/music/Molina,0,"electronic, synthpop, danish"
Watsky,6932733,197671,865c3593-d9a5-48a5-9a73-f640a08073eb,https://www.last.fm/music/Watsky,0,"Hip-Hop, rap, hip hop"
Fazerdaze,2737717,197665,,https://www.last.fm/music/Fazerdaze,0,"dream pop, shoegaze, indie"
Olivia Dean,2925255,197655,,https://www.last.fm/music/Olivia+Dean,0,"rnb, pop, soul"
Jauz,2073227,197521,,https://www.last.fm/music/Jauz,0,"House, electronic, trap"
Germ,4497947,197516,f5771dc9-7ad4-4b7f-946b-413d5bbaa00d,https://www.last.fm/music/Germ,0,"Post-Black Metal, black metal, depressive black metal"
yunggoth✰,4223829,197429,,https://www.last.fm/music/yunggoth%E2%9C%B0,0,"pedocore, cloud rap, emo rap"
Flyte,1990761,197306,ec6272e4-cbd7-4fa9-b9e8-fd1cf1b8373f,https://www.last.fm/music/Flyte,0,"Progressive rock, symphonic prog, seen live"
Kaitlyn Aurelia Smith,2634892,197276,,https://www.last.fm/music/Kaitlyn+Aurelia+Smith,0,"ambient, electronic, experimental"
together PANGEA,3413468,197153,38acc2fa-ccb9-46e9-b1b6-7c133ce4d3ff,https://www.last.fm/music/together+PANGEA,0,"Garage Rock, seen live, Lo-Fi"
JJ DOOM,2753796,197119,edc0f73d-6290-4d11-ae34-6b447f850162,https://www.last.fm/music/JJ+DOOM,0,"Hip-Hop, underground hip-hop, rap"
Flora Matos,8558474,197098,,https://www.last.fm/music/Flora+Matos,0,"rap, female vocalists, hip hop"
Brown Eyed Girls,7960809,197058,66004b32-d662-49b2-bacf-e913a3b589fc,https://www.last.fm/music/Brown+Eyed+Girls,0,"k-pop, Korean, female vocalists"
Raymond Scott,2024056,196986,1807480c-c81e-401a-8016-300758f51008,https://www.last.fm/music/Raymond+Scott,0,"experimental, electronic, jazz"
Danna Paola,5595136,196954,3ad91c4e-ef5a-4d7c-99e7-21a8b0c9379d,https://www.last.fm/music/Danna+Paola,0,"mexican, pop, Danna Paola"
Danny L Harle,3591154,196798,1fd94d42-5e6a-46f2-84bf-9cc0be6c009f,https://www.last.fm/music/Danny+L+Harle,0,"bubblegum bass, electronic, pc music"
Roupa Nova,2908421,196670,6e71462e-0e62-49a8-a2d0-ec7179f58f66,https://www.last.fm/music/Roupa+Nova,0,"mpb, brasil, brazilian"
Dawid Podsiadło,14869949,196665,68ffdf6b-001c-41ed-aa3a-20ec0128f627,https://www.last.fm/music/Dawid+Podsiad%C5%82o,0,"seen live, polish, indie"
Baby Queen,4094159,196597,,https://www.last.fm/music/Baby+Queen,0,"pop, indie pop, south african"
Lil Loaded,5009445,196568,,https://www.last.fm/music/Lil+Loaded,0,"rap, Hip-Hop, Gangsta Rap"
RAÇA NEGRA,2793434,196559,1bc73091-5d48-45ba-a929-56b852dbd1ae,https://www.last.fm/music/RA%C3%87A+NEGRA,0,"Pagode, samba, musica brasileira"
Michael Nau,1703648,196482,,https://www.last.fm/music/Michael+Nau,0,"folk, singer-songwriter, indie folk"
Alain Goraguer,2288720,196457,c6666922-fc1f-4886-8b8f-2027e33e00f0,https://www.last.fm/music/Alain+Goraguer,0,"jazz, Soundtrack, french"
Hether,1693661,196447,,https://www.last.fm/music/Hether,0,"indie, alternative, psychedelic pop"
DUDA BEAT,17450746,196301,,https://www.last.fm/music/DUDA+BEAT,0,"pop, brazilian, seen live"
Jazz Liberatorz,2649345,196078,8f37dbd8-7000-47ce-9d80-50e305b6ef9d,https://www.last.fm/music/Jazz+Liberatorz,0,"Jazz Hop, Hip-Hop, jazz"
Yung Pinch,3869641,196076,,https://www.last.fm/music/Yung+Pinch,0,"Hip-Hop, rap, California"
Hail the Sun,7718834,196011,86048067-211d-4b94-8af4-20494abbdedf,https://www.last.fm/music/Hail+the+Sun,0,"post-hardcore, Progressive rock, experimental"
22Gz,5506965,195949,,https://www.last.fm/music/22Gz,0,"drill, rap, Hip-Hop"
IV Of Spades,5179033,195895,,https://www.last.fm/music/IV+Of+Spades,0,"funk, Disco, acid jazz"
Miura Jam,2319930,195854,,https://www.last.fm/music/Miura+Jam,0,"anime, Soundtrack, Disco"
Elijah Lee,1532901,195819,,https://www.last.fm/music/Elijah+Lee,0,"Lo-Fi, electronic, chill"
Los Bunkers,7184588,195766,e99f6d62-f62b-4e1e-8593-33d5696d85f0,https://www.last.fm/music/Los+Bunkers,0,"rock chileno, rock, chile"
Alice Glass,3753765,195751,,https://www.last.fm/music/Alice+Glass,0,"electronic, experimental, female vocalists"
Maude Latour,3835215,195702,,https://www.last.fm/music/Maude+Latour,0,"indie pop, pop, experimental"
Vinai,2008132,195679,,https://www.last.fm/music/Vinai,0,"electronic, House, italian"
Savage Ga$p,3579187,195652,,https://www.last.fm/music/Savage+Ga$p,0,"hyperpop, emo rap, Hip-Hop"
Rolling Blackouts Coastal Fever,3477691,195624,,https://www.last.fm/music/Rolling+Blackouts+Coastal+Fever,0,"seen live, indie rock, jangle pop"
WANNA ONE,6208885,195500,,https://www.last.fm/music/WANNA+ONE,0,"k-pop, Korean, Kpop"
Yuno,1326933,195351,55218b0a-6375-4284-baed-087a10eece49,https://www.last.fm/music/Yuno,0,"indie pop, seen live, electronic"
Alex,2520978,195341,dd4586a0-ee49-4616-8a69-1916cd6d5923,https://www.last.fm/music/Alex,0,"synthwave, electronic, Korean"
VAGUE003,2233842,195221,,https://www.last.fm/music/VAGUE003,0,"instrumental, american, witch house"
Narrow Head,4289315,195132,,https://www.last.fm/music/Narrow+Head,0,"shoegaze, Grunge, alternative rock"
Ameer Vann,3009578,195123,,https://www.last.fm/music/Ameer+Vann,0,"rap, Hip-Hop, hip hop"
Teddy Hyde,2543459,194983,,https://www.last.fm/music/Teddy+Hyde,0,"american, indie, singer-songwriter"
Knocked Loose,12260111,194945,,https://www.last.fm/music/Knocked+Loose,0,"hardcore, metalcore, beatdown hardcore"
Icon for Hire,7123010,194920,bfce9c6d-eff7-4965-b20e-cb21397470f5,https://www.last.fm/music/Icon+for+Hire,0,"alternative rock, female vocalists, rock"
Don Broco,8872344,194754,38fd7691-0543-409c-997f-7f15c10394a4,https://www.last.fm/music/Don+Broco,0,"seen live, post-hardcore, rock"
R. City,1219947,194726,,https://www.last.fm/music/R.+City,0,"rnb, power pop, Hip-Hop"
slenderbodies,3058696,194701,,https://www.last.fm/music/slenderbodies,0,"indie, indie pop, shoegaze"
